"YEAR"	"QUARTER"	"ID"	"AGE"	"GENDER"	"FATAL"	"LEVEL1"	"LEVEL2"	"LEVEL3"	"LEVEL4"	"LEVEL5"	"LEVEL6"	"LEVEL7"	"LEVEL8"	"LEVEL9"	"LEVEL10"
1985.00	4.00	64183.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64197.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64202.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00
1985.00	4.00	64202.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00
1985.00	4.00	64222.00	20.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1985.00	4.00	64227.00	20.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1985.00	4.00	64236.00	18.00	1.00	1.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64242.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00
1985.00	4.00	64259.00	20.00	1.00	0.00	0.00	0.00	7.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64262.00	20.00	1.00	0.00	14.00	14.00	19.00	14.00	14.00	18.00	14.00	25.00	14.00	14.00
1985.00	4.00	64274.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64293.00	20.00	1.00	0.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1985.00	4.00	64339.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64344.00	18.00	1.00	1.00	17.00	16.00	15.00	0.00	16.00	8.00	26.00	16.00	16.00	20.00
1985.00	4.00	64375.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64377.00	20.00	0.00	0.00	0.00	27.00	0.00	4.00	0.00	17.00	0.00	4.00	14.00	0.00
1985.00	4.00	64387.00	19.00	1.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64397.00	20.00	1.00	1.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1985.00	4.00	64398.00	16.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1985.00	4.00	64421.00	16.00	1.00	1.00	24.00	0.00	0.00	0.00	0.00	0.00	12.00	19.00	0.00	0.00
1985.00	4.00	64424.00	20.00	1.00	0.00	0.00	0.00	0.00	17.00	8.00	7.00	0.00	12.00	8.00	0.00
1985.00	4.00	64426.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64435.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
1985.00	4.00	64437.00	18.00	1.00	0.00	15.00	5.00	7.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64437.00	19.00	1.00	0.00	15.00	5.00	7.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64440.00	18.00	1.00	1.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1985.00	4.00	64449.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64451.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1985.00	4.00	64453.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	17.00	16.00	14.00	12.00	0.00	0.00
1985.00	4.00	64461.00	16.00	1.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60005.00	20.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1986.00	1.00	60025.00	15.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60026.00	19.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	9.00	0.00	6.00	17.00	13.00
1986.00	1.00	60032.00	20.00	1.00	0.00	3.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60042.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60048.00	18.00	0.00	0.00	17.00	17.00	17.00	17.00	17.00	20.00	17.00	17.00	17.00	17.00
1986.00	1.00	60052.00	20.00	1.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60076.00	17.00	1.00	0.00	1.00	1.00	11.00	1.00	15.00	1.00	1.00	1.00	1.00	1.00
1986.00	1.00	60085.00	16.00	1.00	0.00	11.00	21.00	31.00	16.00	27.00	32.00	23.00	27.00	3.00	28.00
1986.00	1.00	60102.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60115.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60120.00	16.00	1.00	0.00	11.00	14.00	4.00	18.00	16.00	13.00	9.00	8.00	23.00	13.00
1986.00	1.00	60135.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60139.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60153.00	18.00	1.00	0.00	35.00	35.00	35.00	35.00	35.00	35.00	35.00	35.00	35.00	35.00
1986.00	1.00	60156.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60157.00	18.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1986.00	1.00	60159.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00
1986.00	1.00	60171.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60175.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60185.00	16.00	1.00	0.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60189.00	17.00	1.00	0.00	14.00	8.00	21.00	3.00	25.00	0.00	7.00	0.00	15.00	0.00
1986.00	1.00	60199.00	20.00	1.00	0.00	0.00	14.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00
1986.00	1.00	60201.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60202.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60210.00	20.00	1.00	1.00	9.00	0.00	0.00	0.00	0.00	0.00	17.00	24.00	0.00	0.00
1986.00	1.00	60223.00	19.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1986.00	1.00	60246.00	20.00	1.00	1.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1986.00	1.00	60250.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60270.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60274.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60277.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60282.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60308.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60316.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60325.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60332.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60350.00	20.00	0.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1986.00	1.00	60369.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60378.00	17.00	1.00	1.00	0.00	0.00	3.00	13.00	2.00	0.00	15.00	8.00	0.00	0.00
1986.00	1.00	60400.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60412.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60425.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60427.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60435.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60440.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60441.00	17.00	0.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1986.00	1.00	60449.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60455.00	19.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1986.00	1.00	60456.00	16.00	1.00	0.00	0.00	7.00	14.00	0.00	16.00	13.00	0.00	0.00	8.00	24.00
1986.00	1.00	60470.00	18.00	1.00	0.00	0.00	4.00	0.00	17.00	0.00	7.00	0.00	0.00	3.00	0.00
1986.00	1.00	60477.00	20.00	1.00	1.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60485.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	16.00
1986.00	1.00	60488.00	19.00	0.00	1.00	0.00	18.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00
1986.00	1.00	60492.00	18.00	1.00	1.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1986.00	1.00	60515.00	20.00	1.00	1.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1986.00	1.00	60544.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60547.00	20.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1986.00	1.00	60550.00	17.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1986.00	1.00	60551.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60557.00	20.00	0.00	0.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1986.00	1.00	60573.00	15.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1986.00	1.00	60622.00	19.00	0.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1986.00	1.00	60653.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60659.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60671.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60684.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60686.00	20.00	1.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1986.00	1.00	60692.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60724.00	20.00	0.00	0.00	16.00	8.00	26.00	27.00	0.00	6.00	0.00	0.00	12.00	23.00
1986.00	1.00	60726.00	18.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	60735.00	20.00	0.00	0.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00	30.00
1986.00	1.00	60740.00	17.00	1.00	0.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	60748.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60749.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60766.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00
1986.00	1.00	60766.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00
1986.00	1.00	60771.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60802.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	9.00
1986.00	1.00	60811.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60812.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60820.00	19.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1986.00	1.00	60826.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60835.00	17.00	1.00	1.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00
1986.00	1.00	60836.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60839.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	8.00	0.00	0.00	0.00
1986.00	1.00	60875.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60886.00	18.00	1.00	1.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1986.00	1.00	60942.00	16.00	1.00	0.00	7.00	11.00	0.00	6.00	12.00	0.00	0.00	0.00	0.00	11.00
1986.00	1.00	60964.00	20.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1986.00	1.00	60974.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	60976.00	20.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	61027.00	19.00	1.00	1.00	26.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	61038.00	19.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1986.00	1.00	61042.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00
1986.00	1.00	61166.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	61193.00	16.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	61211.00	19.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1986.00	1.00	61253.00	18.00	1.00	0.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	61253.00	18.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	61269.00	18.00	1.00	1.00	15.00	9.00	22.00	0.00	0.00	16.00	3.00	0.00	12.00	11.00
1986.00	1.00	61271.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	61312.00	20.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1986.00	1.00	61400.00	18.00	1.00	0.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	1.00	61408.00	16.00	1.00	1.00	0.00	9.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00
1986.00	1.00	61409.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	13.00
1986.00	1.00	61411.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	1.00	62388.00	20.00	1.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1986.00	2.00	60860.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	60912.00	19.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1986.00	2.00	60920.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	60928.00	18.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1986.00	2.00	60931.00	20.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1986.00	2.00	60954.00	17.00	1.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1986.00	2.00	60966.00	20.00	1.00	0.00	13.00	7.00	16.00	11.00	17.00	21.00	13.00	20.00	19.00	27.00
1986.00	2.00	60966.00	18.00	1.00	0.00	13.00	7.00	16.00	11.00	17.00	21.00	13.00	20.00	19.00	27.00
1986.00	2.00	60995.00	17.00	1.00	0.00	7.00	29.00	24.00	14.00	14.00	6.00	17.00	24.00	27.00	9.00
1986.00	2.00	61018.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61046.00	15.00	0.00	0.00	20.00	27.00	16.00	13.00	14.00	12.00	11.00	15.00	17.00	14.00
1986.00	2.00	61060.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61066.00	16.00	0.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1986.00	2.00	61104.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00
1986.00	2.00	61106.00	18.00	1.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00
1986.00	2.00	61136.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00
1986.00	2.00	61154.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61183.00	18.00	0.00	0.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1986.00	2.00	61197.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1986.00	2.00	61219.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61251.00	19.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1986.00	2.00	61258.00	20.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00
1986.00	2.00	61265.00	17.00	1.00	0.00	18.00	22.00	20.00	20.00	14.00	8.00	7.00	4.00	12.00	9.00
1986.00	2.00	61267.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61272.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61282.00	13.00	1.00	1.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1986.00	2.00	61295.00	18.00	0.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	2.00	61301.00	16.00	1.00	0.00	9.00	0.00	19.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61305.00	19.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1986.00	2.00	61333.00	18.00	0.00	0.00	0.00	12.00	0.00	2.00	0.00	0.00	0.00	0.00	5.00	0.00
1986.00	2.00	61336.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61343.00	18.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1986.00	2.00	61353.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61356.00	19.00	1.00	0.00	16.00	0.00	15.00	0.00	13.00	0.00	7.00	0.00	0.00	0.00
1986.00	2.00	61363.00	15.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00
1986.00	2.00	61379.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00
1986.00	2.00	61385.00	19.00	1.00	0.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1986.00	2.00	61397.00	17.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1986.00	2.00	61404.00	18.00	1.00	0.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1986.00	2.00	61417.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00
1986.00	2.00	61418.00	20.00	1.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61432.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61434.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61451.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61455.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61457.00	17.00	1.00	0.00	9.00	12.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	11.00
1986.00	2.00	61462.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61469.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61492.00	17.00	1.00	1.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61501.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61502.00	19.00	1.00	0.00	11.00	11.00	11.00	13.00	11.00	11.00	11.00	11.00	11.00	11.00
1986.00	2.00	61507.00	16.00	1.00	1.00	7.00	4.00	4.00	4.00	22.00	4.00	4.00	4.00	4.00	4.00
1986.00	2.00	61510.00	19.00	0.00	0.00	12.00	0.00	0.00	6.00	18.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61523.00	19.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1986.00	2.00	61556.00	18.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1986.00	2.00	61558.00	18.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00
1986.00	2.00	61561.00	18.00	1.00	1.00	16.00	21.00	9.00	14.00	17.00	15.00	21.00	12.00	20.00	11.00
1986.00	2.00	61572.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61577.00	18.00	1.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
1986.00	2.00	61585.00	20.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1986.00	2.00	61595.00	20.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1986.00	2.00	61605.00	18.00	1.00	1.00	0.00	4.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00
1986.00	2.00	61701.00	19.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1986.00	2.00	61709.00	19.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1986.00	2.00	61718.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61724.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00
1986.00	2.00	61728.00	13.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61739.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61779.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00
1986.00	2.00	61780.00	18.00	0.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1986.00	2.00	61782.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1986.00	2.00	61807.00	19.00	1.00	1.00	0.00	0.00	0.00	38.00	14.00	0.00	0.00	0.00	0.00	0.00
